"device","datetime","led","bits","tempC","rh","sys_tempC","sample_rate","volts","sd_roll6","mean_roll6","sd_diff","volts_loess","volts_smoothed","mg_m3"
"beta",2017-02-02 14:01:06,"ir",842,21.6,57.6,44,0.5,0.69436408,0.00535723809439155,0.6675,-2.79995022354959,0.679930492851473,0.679930492851473,12.1872323863469
"beta",2017-02-02 14:01:08,"blue",763,21.6,57.6,44,0.5,0.615,0.00683373982530796,0.6195,1.75599310286286,0.616149028786878,0.616149028786878,12.1568264792292
"beta",2017-02-02 14:01:08,"ir",817,21.6,57.6,44,0.5,0.67336408,0.00672309452558865,0.67,3.12356161587083,0.678953269533739,0.678953269533739,12.127076583473
"beta",2017-02-02 14:01:10,"blue",764,21.6,57.6,44,0.5,0.616,0.00511533641774094,0.617166666666667,-0.195490563735322,0.615635976852713,0.615635976852713,12.1306680281821
"beta",2017-02-02 14:01:10,"ir",815,21.6,57.6,44,0.5,0.67236408,0.00691857403419713,0.666666666666667,0.144538454753422,0.677945681697699,0.677945681697699,12.0650516050028
"beta",2017-02-02 14:01:12,"blue",757,21.6,57.6,44,0.5,0.61,0.00511533641774094,0.616833333333333,1.17294338241193,0.614719717562904,0.614719717562904,12.0839516585851
"beta",2017-02-02 14:01:12,"ir",814,21.6,57.6,44,0.5,0.67136408,0.00798540335028023,0.665166666666667,0.125228489549611,0.676737694167813,0.676737694167813,11.9906904447611
"beta",2017-02-02 14:01:14,"blue",769,21.6,57.6,44,0.5,0.62,0.00584522597225007,0.615833333333333,-1.7107978455366,0.613435151771152,0.613435151771152,12.0184568243535
"beta",2017-02-02 14:01:14,"ir",830,21.6,57.6,44,0.5,0.68436408,0.00861200712184255,0.663166666666667,-1.50952034944656,0.675487617573448,0.675487617573448,11.913738370631
"beta",2017-02-02 14:01:16,"blue",758,21.6,57.6,44.5,0.5,0.611,0.00598052394583173,0.616833333333333,1.50488486987378,0.612105728315464,0.612105728315464,11.9506748785685
"beta",2017-02-02 14:01:16,"ir",814,21.6,57.6,44.5,0.5,0.67136408,0.00893121865518177,0.663833333333333,1.45556843941533,0.674580931714824,0.674580931714824,11.8579247047164
"beta",2017-02-02 14:01:18,"blue",756,21.6,57.6,44.5,0.5,0.609,0.00628490254498827,0.6165,0.318222913670292,0.611053097420117,0.611053097420117,11.8970054702435
"beta",2017-02-02 14:01:18,"ir",818,21.6,57.6,44.5,0.5,0.67436408,0.00948156105290686,0.6625,-0.316403594646502,0.674295441846813,0.674295441846813,11.8403505515921
"beta",2017-02-02 14:01:20,"blue",756,21.6,57.6,44.5,0.5,0.609,0.00423083916026124,0.6135,0,0.610258698743681,0.610258698743681,11.8565022823484
"beta",2017-02-02 14:01:20,"ir",816,21.6,57.6,44.5,0.5,0.67336408,0.00495647724363451,0.659166666666667,0.20175619716287,0.674329023900004,0.674329023900004,11.8424177918382
"beta",2017-02-02 14:01:22,"blue",756,21.6,57.6,44.5,0.5,0.609,0.00450555213042753,0.6125,0,0.6097564170732,0.6097564170732,11.8308929636534
"beta",2017-02-02 14:01:22,"ir",817,21.6,57.6,44.5,0.5,0.67336408,0.00495647724363451,0.659166666666667,0,0.674417634714411,0.674417634714411,11.8478724863663
"beta",2017-02-02 14:01:24,"blue",756,21.6,57.6,44.5,0.5,0.609,0.00432049379893858,0.611333333333333,0,0.609756486987617,0.609756486987617,11.8308965283078
"beta",2017-02-02 14:01:24,"ir",815,21.6,57.6,44.5,0.5,0.67236408,0.00488535225614967,0.659333333333333,0.204693530285601,0.674716763208992,0.674716763208992,11.8662862045282
"beta",2017-02-02 14:01:26,"blue",751,21.6,57.6,44.5,0.5,0.605,0.00440075751055051,0.611166666666667,0.908934425587023,0.610099457222365,0.610099457222365,11.8483831987574
"beta",2017-02-02 14:01:26,"ir",814,21.6,57.6,44.5,0.5,0.67136408,0.00476445169982864,0.6595,0.209887740080557,0.675047357749015,0.675047357749015,11.8866369059696
"beta",2017-02-02 14:01:28,"blue",761,21.6,57.6,44.5,0.5,0.613,0.00196638416050035,0.608666666666667,-4.06838102172486,0.610300289376812,0.610300289376812,11.8586228211639
"beta",2017-02-02 14:01:28,"ir",828,21.6,57.6,44.5,0.5,0.68236408,0.001211060141639,0.657333333333333,-9.08295106229247,0.674928193648806,0.674928193648806,11.879301415717
"beta",2017-02-02 14:01:30,"blue",756,21.6,57.6,44.5,0.5,0.609,0.00252982212813471,0.609,1.58113883008419,0.610142286653794,0.610142286653794,11.850566898907
"beta",2017-02-02 14:01:30,"ir",817,21.6,57.6,44.5,0.5,0.67336408,0.0039707262140151,0.659166666666667,2.26658790229192,0.674265976914001,0.674265976914001,11.8385367525783
"beta",2017-02-02 14:01:32,"blue",770,21.6,57.6,44.5,0.5,0.621,0.00252982212813471,0.609,-4.74341649025257,0.609871112294783,0.609871112294783,11.8367408108972
"beta",2017-02-02 14:01:32,"ir",830,21.6,57.6,44.5,0.5,0.68436408,0.004,0.659,-2.75,0.673371279655997,0.673371279655997,11.7834610795898
"beta",2017-02-02 14:01:34,"blue",755,21.6,57.6,44.5,0.5,0.608,0.00551361950083609,0.611,2.35779781285754,0.609851744501145,0.609851744501145,11.835753325132
"beta",2017-02-02 14:01:34,"ir",811,21.6,57.6,44.5,0.5,0.66936408,0.00563619256827397,0.660833333333333,2.66137109729621,0.672698008484625,0.672698008484625,11.7420159286905
"beta",2017-02-02 14:01:36,"blue",753,21.6,57.6,44,0.5,0.607,0.00560059520646393,0.610833333333333,0.178552450790561,0.609839310151467,0.609839310151467,11.8351193477397
"beta",2017-02-02 14:01:36,"ir",810,21.6,57.6,44,0.5,0.66836408,0.0062423286253342,0.660166666666667,0.160196628537233,0.67212899138187,0.67212899138187,11.7069884379993
"beta",2017-02-02 14:01:38,"blue",749,21.6,57.6,44,0.5,0.604,0.00578791845139512,0.6105,0.518321055348816,0.609665323932652,0.609665323932652,11.8262484914293
"beta",2017-02-02 14:01:38,"ir",804,21.6,57.6,44,0.5,0.66336408,0.00683373982530796,0.6595,0.731663792859524,0.671712131425347,0.671712131425347,11.6813274197698
"beta",2017-02-02 14:01:40,"blue",751,21.6,57.6,44,0.5,0.605,0.00598887858172686,0.610333333333333,-0.166976168635507,0.609354550579758,0.609354550579758,11.8104034102649
"beta",2017-02-02 14:01:40,"ir",806,21.6,57.6,44,0.5,0.66536408,0.0082804991797999,0.658166666666667,-0.241531332420026,0.671554700291618,0.671554700291618,11.67163629178
"beta",2017-02-02 14:01:42,"blue",767,21.6,57.6,44,0.5,0.618,0.00616441400296898,0.609,-2.10887847469991,0.609281809066172,0.609281809066172,11.8066946135612
"beta",2017-02-02 14:01:42,"ir",827,21.6,57.6,44,0.5,0.68136408,0.00752772652709082,0.655333333333333,-2.12547572529623,0.671905650986223,0.671905650986223,11.6932400750913
"beta",2017-02-02 14:01:44,"blue",752,21.6,57.6,44,0.5,0.606,0.00717635004720367,0.6105,1.67215923429988,0.609560298047743,0.609560298047743,11.820893644705
"beta",2017-02-02 14:01:44,"ir",811,21.6,57.6,44,0.5,0.66936408,0.00871014733897578,0.656666666666667,1.3777034455322,0.67266115161331,0.67266115161331,11.7397470975593
"beta",2017-02-02 14:01:46,"blue",764,21.6,57.6,44,0.5,0.616,0.00509901951359279,0.608,-1.96116135138184,0.609687585708745,0.609687585708745,11.8273835297
"beta",2017-02-02 14:01:46,"ir",827,21.6,57.6,44,0.5,0.68136408,0.00627428614797466,0.654166666666667,-1.91256817381107,0.673115866847019,0.673115866847019,11.7677384066761
"beta",2017-02-02 14:01:48,"blue",750,21.6,57.6,44,0.5,0.604,0.00605530070819499,0.609333333333333,1.98173477722745,0.609394900599932,0.609394900599932,11.8124606952241
"beta",2017-02-02 14:01:48,"ir",810,21.6,57.6,44,0.5,0.66836408,0.00790990939686839,0.656166666666667,1.64350807926407,0.672897168822915,0.672897168822915,11.7542758183525
"beta",2017-02-02 14:01:50,"blue",765,21.6,57.6,44,0.5,0.616,0.0064005208121423,0.608833333333333,-1.8748474307333,0.608787204321531,0.608787204321531,11.7814767103846
"beta",2017-02-02 14:01:50,"ir",828,21.6,57.6,44,0.5,0.68236408,0.00790990939686839,0.656166666666667,-1.769931777669,0.672186640769174,0.672186640769174,11.7105372124866
"beta",2017-02-02 14:01:52,"blue",752,21.6,57.6,44,0.5,0.606,0.00646271356836018,0.610833333333333,1.54733764605591,0.608324432783754,0.608324432783754,11.7578818541706
"beta",2017-02-02 14:01:52,"ir",810,21.6,57.6,44,0.5,0.66836408,0.00778888096369862,0.659333333333333,1.79743406854583,0.671583298602876,0.671583298602876,11.6733967434018
"beta",2017-02-02 14:01:54,"blue",750,21.6,57.6,44,0.5,0.604,0.00629285308902091,0.611,0.317820863081864,0.608136664565948,0.608136664565948,11.748308309259
"beta",2017-02-02 14:01:54,"ir",807,21.6,57.6,44,0.5,0.66536408,0.00713909424693825,0.659833333333333,0.420221374901531,0.671228046678501,0.671228046678501,11.6515281854729
"beta",2017-02-02 14:01:56,"blue",751,21.6,57.6,44,0.5,0.605,0.00575036230742609,0.608666666666667,-0.173902085910063,0.608041747594068,0.608041747594068,11.7434688752815
"beta",2017-02-02 14:01:56,"ir",805,21.6,57.6,44,0.5,0.66436408,0.00735980072193988,0.657166666666667,0.135873244097351,0.670928290483059,0.670928290483059,11.6330758273722
"beta",2017-02-02 14:01:58,"blue",752,21.6,57.6,44,0.5,0.606,0.00585662018573853,0.6085,-0.170746944190628,0.607832407556724,0.607832407556724,11.7327954702041
"beta",2017-02-02 14:01:58,"ir",811,21.6,57.6,44,0.5,0.66936408,0.00804155872120989,0.656333333333333,-0.621770004217259,0.670552154738154,0.670552154738154,11.6099217055724
"beta",2017-02-02 14:02:00,"blue",765,21.6,57.6,44,0.5,0.616,0.004578937285732,0.606833333333333,-2.18391285488012,0.607678690603145,0.607678690603145,11.7249580620636
"beta",2017-02-02 14:02:00,"ir",827,21.6,57.6,44,0.5,0.68136408,0.00650128192487195,0.654333333333333,-1.84578982094156,0.670374261199363,0.670374261199363,11.5989709551576
"beta",2017-02-02 14:02:02,"blue",750,21.6,57.6,44,0.5,0.604,0.00560059520646393,0.608833333333333,2.14262940948673,0.607658185460699,0.607658185460699,11.7239125874651
"beta",2017-02-02 14:02:02,"ir",808,21.6,57.6,44,0.5,0.66636408,0.00796868872525462,0.6565,1.88236741541448,0.670443224448157,0.670443224448157,11.6032161870557
"beta",2017-02-02 14:02:04,"blue",764,21.6,57.6,44,0.5,0.616,0.004578937285732,0.606833333333333,-2.62069542585615,0.607444683865241,0.607444683865241,11.7130270013064
"beta",2017-02-02 14:02:04,"ir",824,21.6,57.6,44,0.5,0.67936408,0.0062423286253342,0.653833333333333,-2.08255617098403,0.670384862985452,0.670384862985452,11.599623578711
"beta",2017-02-02 14:02:06,"blue",741,21.6,57.6,44,0.5,0.597,0.00585662018573853,0.6085,3.24419193962193,0.606964894961341,0.606964894961341,11.6885644981564
"beta",2017-02-02 14:02:06,"ir",799,21.6,57.6,44,0.5,0.65936408,0.00744759469001011,0.655666666666667,2.68543077764787,0.670070171524644,0.670070171524644,11.5802518372278
"beta",2017-02-02 14:02:08,"blue",761,21.6,57.6,44,0.5,0.613,0.00742069179165034,0.607333333333333,-2.1561332082277,0.606111525482268,0.606111525482268,11.645054626627
"beta",2017-02-02 14:02:08,"ir",821,21.6,57.6,44,0.5,0.67736408,0.0086641021846852,0.654666666666667,-2.07753782403641,0.669335104139463,0.669335104139463,11.5350026419625
"beta",2017-02-02 14:02:10,"blue",748,21.6,57.6,44,0.5,0.603,0.00763326055278259,0.608666666666667,1.31005615894438,0.605159678854351,0.605159678854351,11.5965238020406
"beta",2017-02-02 14:02:10,"ir",803,21.6,57.6,44,0.5,0.66236408,0.00858875233469139,0.656833333333333,1.74647019910127,0.668625500776393,0.668625500776393,11.4913209581008
"beta",2017-02-02 14:02:12,"blue",745,21.6,57.6,44,0.5,0.6,0.00793515385274078,0.608166666666667,0.378064503306866,0.604259708637635,0.604259708637635,11.5506379466522
"beta",2017-02-02 14:02:12,"ir",805,21.6,57.6,44,0.5,0.66436408,0.00947980309218851,0.655666666666667,-0.210974846265323,0.668072592266658,0.668072592266658,11.4572850783635
"beta",2017-02-02 14:02:14,"blue",757,21.6,57.6,44,0.5,0.61,0.00744983221287568,0.6055,-1.34231211042805,0.603493446462946,0.603493446462946,11.5115693256198
"beta",2017-02-02 14:02:14,"ir",820,21.6,57.6,44,0.5,0.67636408,0.00823205118221861,0.652833333333333,-1.45771688420988,0.667693513972142,0.667693513972142,11.4339498194264
"beta",2017-02-02 14:02:16,"blue",742,21.6,57.6,45.1,0.5,0.598,0.00760920495189873,0.6065,1.5770372957303,0.603026261800897,0.603026261800897,11.4877494619796
"beta",2017-02-02 14:02:16,"ir",801,21.6,57.6,45.1,0.5,0.66036408,0.00878066056740608,0.6545,1.82218636937091,0.667658108828745,0.667658108828745,11.4317703535988
"beta",2017-02-02 14:02:18,"blue",752,21.6,57.6,45.1,0.5,0.606,0.00659545297913647,0.6035,-1.21295686972625,0.602793745241697,0.602793745241697,11.4758943794305
"beta",2017-02-02 14:02:18,"ir",818,21.6,57.6,45.1,0.5,0.67436408,0.0080663911798689,0.651333333333333,-1.73559646288163,0.667838531989143,0.667838531989143,11.4428768221755
"beta",2017-02-02 14:02:20,"blue",739,21.6,57.6,45.1,0.5,0.596,0.00579655069847578,0.605,1.72516389835589,0.60270008141393,0.60270008141393,11.4711188382223
"beta",2017-02-02 14:02:20,"ir",801,21.6,57.6,45.1,0.5,0.66036408,0.00765288616579829,0.653833333333333,1.82937517907529,0.668113770557621,0.668113770557621,11.4598199269584
"beta",2017-02-02 14:02:22,"blue",752,21.6,57.6,45.1,0.5,0.606,0.00523131595936115,0.602166666666667,-1.9115649059785,0.602423472520034,0.602423472520034,11.4570156651743
"beta",2017-02-02 14:02:22,"ir",814,21.6,57.6,45.1,0.5,0.67136408,0.00715541752799933,0.651,-1.53729673453111,0.668156330147695,0.668156330147695,11.4624398054083
"beta",2017-02-02 14:02:24,"blue",743,21.6,57.6,45.1,0.5,0.599,0.00546504040851179,0.602666666666667,1.28086884574495,0.601934191558871,0.601934191558871,11.4320692002678
"beta",2017-02-02 14:02:24,"ir",807,21.6,57.6,45.1,0.5,0.66536408,0.00709224929059886,0.6525,0.845993951164874,0.667988952077194,0.667988952077194,11.4521363650055
"beta",2017-02-02 14:02:26,"blue",758,21.6,57.6,44,0.5,0.611,0.00557673739743948,0.6025,-2.1517957803625,0.601544481286327,0.601544481286327,11.4121994436056
"beta",2017-02-02 14:02:26,"ir",820,21.6,57.6,44,0.5,0.67636408,0.00700476028616731,0.652666666666667,-1.57036066198044,0.667815118118346,0.667815118118346,11.4414355137554
"beta",2017-02-02 14:02:28,"blue",742,21.6,57.6,44,0.5,0.598,0.00585377371160406,0.602666666666667,2.2207896376708,0.60125261115985,0.60125261115985,11.3973181617955
"beta",2017-02-02 14:02:28,"ir",804,21.6,57.6,44,0.5,0.66336408,0.00700476028616731,0.652666666666667,1.85588078234052,0.667545290451309,0.667545290451309,11.4248254926337
"beta",2017-02-02 14:02:30,"blue",745,21.6,57.6,44,0.5,0.6,0.00585377371160406,0.602666666666667,-0.341659944257046,0.601102357934778,0.601102357934778,11.3896573552163
"beta",2017-02-02 14:02:30,"ir",811,21.6,57.6,44,0.5,0.66936408,0.00643169236411901,0.653166666666667,-0.932880439598244,0.667390039881499,0.667390039881499,11.4152685955518
"beta",2017-02-02 14:02:32,"blue",741,21.6,57.6,44,0.5,0.597,0.00568037557443755,0.601666666666667,0.528134092664648,0.601178080805976,0.601178080805976,11.3935181593328
"beta",2017-02-02 14:02:32,"ir",806,21.6,57.6,44,0.5,0.66536408,0.00581950742474539,0.652333333333333,0.687343396623471,0.667500714159678,0.667500714159678,11.4220814702965
"beta",2017-02-02 14:02:34,"blue",744,21.6,57.6,44,0.5,0.6,0.00549241901776137,0.601833333333333,-0.546207416130964,0.601497711485251,0.601497711485251,11.4098148398834
"beta",2017-02-02 14:02:34,"ir",805,21.6,57.6,44,0.5,0.66436408,0.00483390801181267,0.653166666666667,0.206871954856462,0.667934792609512,0.667934792609512,11.448802422597
"beta",2017-02-02 14:02:36,"blue",746,21.6,57.6,45.1,0.5,0.601,0.00511533641774094,0.600833333333333,-0.195490563735322,0.602168055453034,0.602168055453034,11.4439929779982
"beta",2017-02-02 14:02:36,"ir",806,21.6,57.6,45.1,0.5,0.66536408,0.00485798312059645,0.652,-0.205846742398155,0.668728271510575,0.668728271510575,11.4976473073748
"beta",2017-02-02 14:02:38,"blue",745,21.6,57.6,45.1,0.5,0.6,0.00503653319920228,0.601166666666667,0.198549271979065,0.603063689689957,0.603063689689957,11.4896577592465
"beta",2017-02-02 14:02:38,"ir",808,21.6,57.6,45.1,0.5,0.66636408,0.00485798312059645,0.652,-0.205846742398155,0.669608446945607,0.669608446945607,11.5518290476213
"beta",2017-02-02 14:02:40,"blue",761,21.6,57.6,45.1,0.5,0.613,0.00150554530541816,0.599333333333333,-8.63474513401593,0.603695628895821,0.603695628895821,11.5218777932831
"beta",2017-02-02 14:02:40,"ir",824,21.6,57.6,45.1,0.5,0.67936408,0.00206559111797729,0.650333333333333,-6.29359793758705,0.670115267809212,0.670115267809212,11.5830278692316
"beta",2017-02-02 14:02:42,"blue",746,21.6,57.6,45.1,0.5,0.601,0.00563619256827397,0.601833333333333,2.12909687783696,0.603843405153,0.603843405153,11.5294123092491
"beta",2017-02-02 14:02:42,"ir",811,21.6,57.6,45.1,0.5,0.66936408,0.00565685424949239,0.653,1.76776695296637,0.670171560059531,0.670171560059531,11.5864931012334
"beta",2017-02-02 14:02:44,"blue",760,21.6,57.6,45.1,0.5,0.612,0.00558569601750758,0.602,-1.96931590360844,0.603485971921696,0.603485971921696,11.5111882288762
"beta",2017-02-02 14:02:44,"ir",825,21.6,57.6,45.1,0.5,0.68036408,0.00565685424949239,0.653,-1.94454364826301,0.669786463824116,0.669786463824116,11.5627873905686
"beta",2017-02-02 14:02:46,"blue",747,21.6,57.6,44.5,0.5,0.602,0.00622093240599832,0.6045,1.60747607390137,0.602763731510009,0.602763731510009,11.4743641001764
"beta",2017-02-02 14:02:46,"ir",809,21.6,57.6,44.5,0.5,0.66736408,0.00717635004720367,0.6555,1.81150583715821,0.669040121728376,0.669040121728376,11.5168441479411
"beta",2017-02-02 14:02:48,"blue",745,21.6,57.6,44.5,0.5,0.6,0.00598052394583173,0.604833333333333,0.334418859971951,0.601778035973875,0.601778035973875,11.4241074561365
"beta",2017-02-02 14:02:48,"ir",806,21.6,57.6,44.5,0.5,0.66536408,0.00672309452558865,0.656,0.297482058654365,0.668076456234837,0.668076456234837,11.4575229360812
"beta",2017-02-02 14:02:50,"blue",741,21.6,57.6,44.5,0.5,0.597,0.00612100209660695,0.604666666666667,0.49011582624077,0.60086141403786,0.60086141403786,11.3773725966706
"beta",2017-02-02 14:02:50,"ir",802,21.6,57.6,44.5,0.5,0.66136408,0.00672309452558865,0.656,0.59496411730873,0.667247366547972,0.667247366547972,11.4064859265638
"beta",2017-02-02 14:02:52,"blue",742,21.6,57.6,44.5,0.5,0.598,0.00667582703990051,0.604166666666667,-0.149794174418111,0.600234664502106,0.600234664502106,11.3454171630038
"beta",2017-02-02 14:02:52,"ir",804,21.6,57.6,44.5,0.5,0.66336408,0.00770497674666619,0.655166666666667,-0.259572490061747,0.666714082684839,0.666714082684839,11.3736580986106
"beta",2017-02-02 14:02:54,"blue",744,21.6,57.6,44.5,0.5,0.6,0.00539135109844153,0.601666666666667,-0.370964525122123,0.600025242276386,0.600025242276386,11.3347395674723
"beta",2017-02-02 14:02:54,"ir",808,21.6,57.6,44.5,0.5,0.66636408,0.00674536878161603,0.6525,-0.444749589996661,0.666648395140068,0.666648395140068,11.3696145121316
"beta",2017-02-02 14:02:56,"blue",740,21.6,57.6,45.1,0.5,0.596,0.00543139024560011,0.6015,0.736459694318659,0.600220720955518,0.600220720955518,11.3447062377416
"beta",2017-02-02 14:02:56,"ir",807,21.6,57.6,45.1,0.5,0.66536408,0.00672309452558865,0.652,0.148741029327182,0.666984928561831,0.666984928561831,11.390330798586
"beta",2017-02-02 14:02:58,"blue",754,21.6,57.6,45.1,0.5,0.608,0.00222860195339291,0.598833333333333,-5.38454163235869,0.60042891729989,0.60042891729989,11.3553213305222
"beta",2017-02-02 14:02:58,"ir",821,21.6,57.6,45.1,0.5,0.67736408,0.00216794833886788,0.6495,-5.53518724817331,0.667330119168705,0.667330119168705,11.4115800030659
"beta",2017-02-02 14:03:00,"blue",739,21.6,57.6,45.1,0.5,0.596,0.0043089055068157,0.599833333333333,2.78492995054516,0.600300978290295,0.600300978290295,11.3487982358867
"beta",2017-02-02 14:03:00,"ir",802,21.6,57.6,45.1,0.5,0.66136408,0.00560059520646393,0.651166666666667,2.85683921264897,0.66731679092042,0.66731679092042,11.4107595442599
"beta",2017-02-02 14:03:02,"blue",755,21.6,57.6,45.1,0.5,0.608,0.004578937285732,0.599166666666667,-2.62069542585615,0.599714912386363,0.599714912386363,11.3189170966929
"beta",2017-02-02 14:03:02,"ir",820,21.6,57.6,45.1,0.5,0.67636408,0.0059916608715781,0.6505,-2.50347947280422,0.666738569148234,0.666738569148234,11.375165433565
"beta",2017-02-02 14:03:04,"blue",743,21.6,57.6,45.1,0.5,0.599,0.00562138772902208,0.601,1.60102815067085,0.598823704376414,0.598823704376414,11.2734779909249
"beta",2017-02-02 14:03:04,"ir",803,21.6,57.6,45.1,0.5,0.66236408,0.00681175454637057,0.653,2.05527076830146,0.665718215708498,0.665718215708498,11.312354631501
"beta",2017-02-02 14:03:06,"blue",742,21.6,57.6,44.5,0.5,0.598,0.00552871293039047,0.601166666666667,0.180873923567845,0.597721789733043,0.597721789733043,11.2172958028514
"beta",2017-02-02 14:03:06,"ir",807,21.6,57.6,44.5,0.5,0.66536408,0.00696897888263889,0.652833333333333,-0.430479134823266,0.664439509682172,0.664439509682172,11.2336401900244
"beta",2017-02-02 14:03:08,"blue",736,21.6,57.6,44.5,0.5,0.593,0.00567156650905786,0.600833333333333,0.88159064907635,0.596497925057861,0.596497925057861,11.1548958739902
"beta",2017-02-02 14:03:08,"ir",801,21.6,57.6,44.5,0.5,0.66036408,0.00703325434394824,0.652666666666667,0.71090845794625,0.663211984109256,0.663211984109256,11.1580763091315
"beta",2017-02-02 14:03:10,"blue",736,21.6,57.6,44.5,0.5,0.593,0.00628225012767454,0.600333333333333,0,0.595557035403557,0.595557035403557,11.1069237013428
"beta",2017-02-02 14:03:10,"ir",801,21.6,57.6,44.5,0.5,0.66036408,0.00767897562612793,0.651833333333333,0,0.662543966821234,0.662543966821234,11.1169545761915
"beta",2017-02-02 14:03:12,"blue",737,21.6,57.6,44.5,0.5,0.594,0.00556477013601341,0.597833333333333,-0.179701941959529,0.595122470967799,0.595122470967799,11.0847670116149
"beta",2017-02-02 14:03:12,"ir",801,21.6,57.6,44.5,0.5,0.66036408,0.00616441400296898,0.649,0,0.662583010257705,0.662583010257705,11.1193580076541
"beta",2017-02-02 14:03:14,"blue",737,21.6,57.6,44.5,0.5,0.594,0.00575325994545701,0.5975,0,0.595112546864306,0.595112546864306,11.0842610215619
"beta",2017-02-02 14:03:14,"ir",800,21.6,57.6,44.5,0.5,0.66036408,0.00627428614797466,0.648833333333333,0,0.663029057761272,0.663029057761272,11.1468157496155
"beta",2017-02-02 14:03:16,"blue",736,21.6,57.6,44,0.5,0.593,0.00263944438597722,0.595166666666667,0.378867615212041,0.595121360924623,0.595121360924623,11.0847104149857
"beta",2017-02-02 14:03:16,"ir",802,21.6,57.6,44,0.5,0.66136408,0.00204124145231932,0.646166666666667,-0.489897948556636,0.663296540887721,0.663296540887721,11.1632814457719
"beta",2017-02-02 14:03:18,"blue",740,21.6,57.6,44,0.5,0.596,0.00194079021706795,0.594166666666667,-1.54576211978863,0.594971354293255,0.594971354293255,11.077062181226
"beta",2017-02-02 14:03:18,"ir",806,21.6,57.6,44,0.5,0.66536408,0.002,0.646,-2,0.663279059254437,0.663279059254437,11.1622053133601
"beta",2017-02-02 14:03:20,"blue",751,21.6,57.6,44,0.5,0.605,0.00116904519445001,0.593833333333333,-7.69859030491471,0.594711177259036,0.594711177259036,11.0637968024992
"beta",2017-02-02 14:03:20,"ir",821,21.6,57.6,44,0.5,0.67736408,0.002,0.646,-6,0.663078833625055,0.663078833625055,11.1498798466292
"beta",2017-02-02 14:03:22,"blue",736,21.6,57.6,44,0.5,0.593,0.00462240918425302,0.595833333333333,2.59604883983009,0.594406637005693,0.594406637005693,11.0482695219679
"beta",2017-02-02 14:03:22,"ir",800,21.6,57.6,44,0.5,0.66036408,0.00673547820623501,0.648833333333333,2.52394848286543,0.662809439461693,0.662809439461693,11.1332965110779
"beta",2017-02-02 14:03:24,"blue",732,21.6,57.6,44,0.5,0.59,0.00462240918425302,0.595833333333333,0.649012209957522,0.594098950717923,0.594098950717923,11.0325818378164
"beta",2017-02-02 14:03:24,"ir",797,21.6,57.6,44,0.5,0.65736408,0.00673547820623501,0.648833333333333,0.445402673446841,0.662437596902043,0.662437596902043,11.1104066686923
"beta",2017-02-02 14:03:26,"blue",733,21.6,57.6,44.5,0.5,0.591,0.00519294393062998,0.595166666666667,-0.19256899619147,0.593921044805153,0.593921044805153,11.0235111321036
"beta",2017-02-02 14:03:26,"ir",799,21.6,57.6,44.5,0.5,0.65936408,0.00717402722790113,0.648333333333333,-0.278783441498748,0.662074555814399,0.662074555814399,11.0880586263287
"beta",2017-02-02 14:03:28,"blue",736,21.6,57.6,44.5,0.5,0.593,0.00546504040851179,0.594666666666667,-0.3659625273557,0.593873678381053,0.593873678381053,11.0210961089771
"beta",2017-02-02 14:03:28,"ir",798,21.6,57.6,44.5,0.5,0.65836408,0.00727782018647526,0.648166666666667,0.137403779480338,0.661751555868953,0.661751555868953,11.0681754320844
"beta",2017-02-02 14:03:30,"blue",735,21.6,57.6,44.5,0.5,0.592,0.00546504040851179,0.594666666666667,0.18298126367785,0.594263018577288,0.594263018577288,11.0409469969392
"beta",2017-02-02 14:03:30,"ir",802,21.6,57.6,44.5,0.5,0.66136408,0.00755424825291483,0.647666666666667,-0.397127536660242,0.661927910647594,0.661927910647594,11.0790314596753
"beta",2017-02-02 14:03:32,"blue",735,21.6,57.6,44.5,0.5,0.592,0.00551361950083609,0.594,0,0.594982958600349,0.594982958600349,11.0776538380912
"beta",2017-02-02 14:03:32,"ir",799,21.6,57.6,44.5,0.5,0.65936408,0.00748331477354789,0.647,0.267261241912424,0.662593666455013,0.662593666455013,11.1200139806472
"beta",2017-02-02 14:03:34,"blue",749,21.6,57.6,44.5,0.5,0.604,0.00116904519445001,0.591833333333333,-10.2647870732196,0.595534175304091,0.595534175304091,11.1057581569739
"beta",2017-02-02 14:03:34,"ir",817,21.6,57.6,44.5,0.5,0.67336408,0.0014142135623731,0.644,-9.89949493661167,0.663134462252821,0.663134462252821,11.1533042274287
"beta",2017-02-02 14:03:36,"blue",736,21.6,57.6,45.1,0.5,0.593,0.00516397779494323,0.593666666666667,2.13014084041408,0.595677066225341,0.595677066225341,11.1130435893438
"beta",2017-02-02 14:03:36,"ir",798,21.6,57.6,45.1,0.5,0.65836408,0.00594698803316996,0.646166666666667,2.52228521670733,0.663275404557981,0.663275404557981,11.1619803379676
"beta",2017-02-02 14:03:38,"blue",749,21.6,57.6,45.1,0.5,0.604,0.00487510683643617,0.594166666666667,-2.25636080788771,0.595311176050216,0.595311176050216,11.0943883234784
"beta",2017-02-02 14:03:38,"ir",815,21.6,57.6,45.1,0.5,0.67236408,0.00581950742474539,0.646333333333333,-2.40570188818215,0.662953943015468,0.662953943015468,11.1421918445577
