TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530124211
Test ID:,005
Test Abbreviation:,MANUAL_005
Start Date:,02/02/2017
Start Time:,13:01:43
Duration (dd:hh:mm:ss):,0:00:04:00
Log Interval (mm:ss):,00:01
Number of points:,276
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.000
,Minimum:,0.000
,Time of Minimum:,13:01:47
,Date of Minimum:,02/02/2017
,Maximum:,0.046
,Time of Maximum:,13:01:44
,Date of Maximum:,02/02/2017

Calibration,Sensor:,AEROSOL
,Cal. date,10/17/2012

Date,Time,AEROSOL
02/02/2017,13:59:26,57.400
02/02/2017,13:59:27,57.200
02/02/2017,13:59:28,57.300
02/02/2017,13:59:29,57.200
02/02/2017,13:59:30,57.300
02/02/2017,13:59:31,57.300
02/02/2017,13:59:32,57.300
02/02/2017,13:59:33,56.900
02/02/2017,13:59:34,57.000
02/02/2017,13:59:35,56.900
02/02/2017,13:59:36,56.900
02/02/2017,13:59:37,57.000
02/02/2017,13:59:38,57.000
02/02/2017,13:59:39,56.900
02/02/2017,13:59:40,56.700
02/02/2017,13:59:41,56.800
02/02/2017,13:59:42,57.000
02/02/2017,13:59:43,56.600
02/02/2017,13:59:44,56.400
02/02/2017,13:59:45,56.400
02/02/2017,13:59:46,56.600
02/02/2017,13:59:47,56.500
02/02/2017,13:59:48,56.300
02/02/2017,13:59:49,56.200
02/02/2017,13:59:50,56.400
02/02/2017,13:59:51,56.400
02/02/2017,13:59:52,56.400
02/02/2017,13:59:53,56.300
02/02/2017,13:59:54,56.200
02/02/2017,13:59:55,56.100
02/02/2017,13:59:56,56.000
02/02/2017,13:59:57,56.200
02/02/2017,13:59:58,56.300
02/02/2017,13:59:59,56.100
02/02/2017,14:00:00,55.900
02/02/2017,14:00:01,56.100
02/02/2017,14:00:02,55.800
02/02/2017,14:00:03,55.700
02/02/2017,14:00:04,55.900
02/02/2017,14:00:05,55.700
02/02/2017,14:00:06,55.500
02/02/2017,14:00:07,55.600
02/02/2017,14:00:08,55.800
02/02/2017,14:00:09,55.600
02/02/2017,14:00:10,55.600
02/02/2017,14:00:11,55.400
02/02/2017,14:00:12,55.400
02/02/2017,14:00:13,55.500
02/02/2017,14:00:14,55.400
02/02/2017,14:00:15,55.300
02/02/2017,14:00:16,55.000
02/02/2017,14:00:17,54.900
02/02/2017,14:00:18,54.900
02/02/2017,14:00:19,55.100
02/02/2017,14:00:20,55.100
02/02/2017,14:00:21,54.900
02/02/2017,14:00:22,54.900
02/02/2017,14:00:23,55.100
02/02/2017,14:00:24,55.300
02/02/2017,14:00:25,55.400
02/02/2017,14:00:26,55.100
02/02/2017,14:00:27,55.100
02/02/2017,14:00:28,55.000
02/02/2017,14:00:29,54.900
02/02/2017,14:00:30,54.800
02/02/2017,14:00:31,54.800
02/02/2017,14:00:32,54.700
02/02/2017,14:00:33,54.700
02/02/2017,14:00:34,54.600
02/02/2017,14:00:35,54.600
02/02/2017,14:00:36,54.400
02/02/2017,14:00:37,54.500
02/02/2017,14:00:38,54.500
02/02/2017,14:00:39,54.300
02/02/2017,14:00:40,54.500
02/02/2017,14:00:41,54.400
02/02/2017,14:00:42,54.300
02/02/2017,14:00:43,54.500
02/02/2017,14:00:44,54.400
02/02/2017,14:00:45,54.000
02/02/2017,14:00:46,54.100
02/02/2017,14:00:47,54.200
02/02/2017,14:00:48,54.100
02/02/2017,14:00:49,54.100
02/02/2017,14:00:50,54.000
02/02/2017,14:00:51,53.900
02/02/2017,14:00:52,53.800
02/02/2017,14:00:53,54.000
02/02/2017,14:00:54,54.000
02/02/2017,14:00:55,54.000
02/02/2017,14:00:56,53.800
02/02/2017,14:00:57,53.800
02/02/2017,14:00:58,53.700
02/02/2017,14:00:59,53.500
02/02/2017,14:01:00,53.500
02/02/2017,14:01:01,53.600
02/02/2017,14:01:02,53.700
02/02/2017,14:01:03,53.300
02/02/2017,14:01:04,53.300
02/02/2017,14:01:05,53.300
02/02/2017,14:01:06,53.400
02/02/2017,14:01:07,53.400
02/02/2017,14:01:08,53.300
02/02/2017,14:01:09,53.300
02/02/2017,14:01:10,53.200
02/02/2017,14:01:11,53.000
02/02/2017,14:01:12,53.200
02/02/2017,14:01:13,53.300
02/02/2017,14:01:14,53.000
02/02/2017,14:01:15,53.000
02/02/2017,14:01:16,53.000
02/02/2017,14:01:17,53.000
02/02/2017,14:01:18,52.900
02/02/2017,14:01:19,52.900
02/02/2017,14:01:20,52.800
02/02/2017,14:01:21,52.600
02/02/2017,14:01:22,52.700
02/02/2017,14:01:23,52.800
02/02/2017,14:01:24,52.600
02/02/2017,14:01:25,52.700
02/02/2017,14:01:26,52.700
02/02/2017,14:01:27,52.800
02/02/2017,14:01:28,53.000
02/02/2017,14:01:29,52.600
02/02/2017,14:01:30,52.300
02/02/2017,14:01:31,52.400
02/02/2017,14:01:32,52.300
02/02/2017,14:01:33,52.200
02/02/2017,14:01:34,52.300
02/02/2017,14:01:35,52.500
02/02/2017,14:01:36,52.300
02/02/2017,14:01:37,52.200
02/02/2017,14:01:38,52.400
02/02/2017,14:01:39,52.400
02/02/2017,14:01:40,52.000
02/02/2017,14:01:41,51.900
02/02/2017,14:01:42,52.200
02/02/2017,14:01:43,52.400
02/02/2017,14:01:44,52.400
02/02/2017,14:01:45,52.100
02/02/2017,14:01:46,51.900
02/02/2017,14:01:47,51.800
02/02/2017,14:01:48,51.900
02/02/2017,14:01:49,51.700
02/02/2017,14:01:50,51.800
02/02/2017,14:01:51,51.700
02/02/2017,14:01:52,51.400
02/02/2017,14:01:53,51.700
02/02/2017,14:01:54,51.600
02/02/2017,14:01:55,51.400
02/02/2017,14:01:56,51.400
02/02/2017,14:01:57,51.500
02/02/2017,14:01:58,51.600
02/02/2017,14:01:59,51.400
02/02/2017,14:02:00,51.300
02/02/2017,14:02:01,51.200
02/02/2017,14:02:02,51.300
02/02/2017,14:02:03,51.300
02/02/2017,14:02:04,51.400
02/02/2017,14:02:05,51.300
02/02/2017,14:02:06,51.000
02/02/2017,14:02:07,51.000
02/02/2017,14:02:08,50.900
02/02/2017,14:02:09,50.800
02/02/2017,14:02:10,50.900
02/02/2017,14:02:11,51.000
02/02/2017,14:02:12,51.100
02/02/2017,14:02:13,51.000
02/02/2017,14:02:14,51.000
02/02/2017,14:02:15,50.900
02/02/2017,14:02:16,50.900
02/02/2017,14:02:17,51.000
02/02/2017,14:02:18,51.100
02/02/2017,14:02:19,50.600
02/02/2017,14:02:20,50.500
02/02/2017,14:02:21,50.700
02/02/2017,14:02:22,50.700
02/02/2017,14:02:23,50.400
02/02/2017,14:02:24,50.400
02/02/2017,14:02:25,50.500
02/02/2017,14:02:26,50.200
02/02/2017,14:02:27,50.200
02/02/2017,14:02:28,50.200
02/02/2017,14:02:29,50.500
02/02/2017,14:02:30,50.600
02/02/2017,14:02:31,50.400
02/02/2017,14:02:32,50.300
02/02/2017,14:02:33,50.300
02/02/2017,14:02:34,50.300
02/02/2017,14:02:35,50.100
02/02/2017,14:02:36,50.000
02/02/2017,14:02:37,50.100
02/02/2017,14:02:38,50.300
02/02/2017,14:02:39,50.000
02/02/2017,14:02:40,50.000
02/02/2017,14:02:41,49.900
02/02/2017,14:02:42,50.000
02/02/2017,14:02:43,50.000
02/02/2017,14:02:44,49.900
02/02/2017,14:02:45,50.000
02/02/2017,14:02:46,50.000
02/02/2017,14:02:47,49.900
02/02/2017,14:02:48,49.900
02/02/2017,14:02:49,49.700
02/02/2017,14:02:50,49.700
02/02/2017,14:02:51,49.700
02/02/2017,14:02:52,49.600
02/02/2017,14:02:53,49.500
02/02/2017,14:02:54,49.600
02/02/2017,14:02:55,49.500
02/02/2017,14:02:56,49.500
02/02/2017,14:02:57,49.200
02/02/2017,14:02:58,49.100
02/02/2017,14:02:59,49.000
02/02/2017,14:03:00,49.200
02/02/2017,14:03:01,49.200
02/02/2017,14:03:02,49.100
02/02/2017,14:03:03,49.100
02/02/2017,14:03:04,49.200
02/02/2017,14:03:05,49.400
02/02/2017,14:03:06,49.200
02/02/2017,14:03:07,49.000
02/02/2017,14:03:08,48.900
02/02/2017,14:03:09,49.100
02/02/2017,14:03:10,49.000
02/02/2017,14:03:11,49.000
02/02/2017,14:03:12,49.100
02/02/2017,14:03:13,49.200
02/02/2017,14:03:14,48.900
02/02/2017,14:03:15,48.700
02/02/2017,14:03:16,48.700
02/02/2017,14:03:17,48.700
02/02/2017,14:03:18,48.700
02/02/2017,14:03:19,48.700
02/02/2017,14:03:20,48.600
02/02/2017,14:03:21,48.700
02/02/2017,14:03:22,48.700
02/02/2017,14:03:23,48.600
02/02/2017,14:03:24,48.600
02/02/2017,14:03:25,48.700
02/02/2017,14:03:26,48.500
02/02/2017,14:03:27,48.400
02/02/2017,14:03:28,48.500
02/02/2017,14:03:29,48.300
02/02/2017,14:03:30,48.200
02/02/2017,14:03:31,48.300
02/02/2017,14:03:32,48.500
02/02/2017,14:03:33,48.500
02/02/2017,14:03:34,48.300
02/02/2017,14:03:35,48.400
02/02/2017,14:03:36,48.400
02/02/2017,14:03:37,48.000
02/02/2017,14:03:38,48.000
02/02/2017,14:03:39,47.800
02/02/2017,14:03:40,47.900
02/02/2017,14:03:41,47.900
02/02/2017,14:03:42,48.000
02/02/2017,14:03:43,48.000
02/02/2017,14:03:44,48.000
02/02/2017,14:03:45,48.200
02/02/2017,14:03:46,48.100
02/02/2017,14:03:47,47.800
02/02/2017,14:03:48,47.600
02/02/2017,14:03:49,47.800
02/02/2017,14:03:50,47.800
02/02/2017,14:03:51,47.700
02/02/2017,14:03:52,47.700
02/02/2017,14:03:53,47.600
02/02/2017,14:03:54,47.600
02/02/2017,14:03:55,47.700
02/02/2017,14:03:56,47.600
02/02/2017,14:03:57,47.600
02/02/2017,14:03:58,47.300
02/02/2017,14:03:59,47.400
02/02/2017,14:04:00,47.400
02/02/2017,14:04:01,47.200
02/02/2017,14:04:02,47.100
02/02/2017,14:04:03,47.300
02/02/2017,14:04:04,47.500
02/02/2017,14:04:05,47.500
02/02/2017,14:04:06,47.200
02/02/2017,14:04:07,47.200
02/02/2017,14:04:08,47.400
02/02/2017,14:04:09,47.400
02/02/2017,14:04:10,47.300
02/02/2017,14:04:11,47.400
02/02/2017,14:04:12,47.200
02/02/2017,14:04:13,47.000
02/02/2017,14:04:14,46.900
02/02/2017,14:04:15,46.900
02/02/2017,14:04:16,46.800
02/02/2017,14:04:17,46.700
02/02/2017,14:04:18,46.600
02/02/2017,14:04:19,46.500
02/02/2017,14:04:20,46.600
02/02/2017,14:04:21,46.600
02/02/2017,14:04:22,46.600
02/02/2017,14:04:23,46.500
02/02/2017,14:04:24,46.600
02/02/2017,14:04:25,46.700
02/02/2017,14:04:26,46.600
02/02/2017,14:04:27,46.500
02/02/2017,14:04:28,46.600
02/02/2017,14:04:29,46.500
02/02/2017,14:04:30,46.500
02/02/2017,14:04:31,46.400
02/02/2017,14:04:32,46.300
02/02/2017,14:04:33,46.100
02/02/2017,14:04:34,46.000
02/02/2017,14:04:35,46.000
02/02/2017,14:04:36,46.200
02/02/2017,14:04:37,46.000
02/02/2017,14:04:38,45.800
02/02/2017,14:04:39,46.000
02/02/2017,14:04:40,46.000
02/02/2017,14:04:41,46.200
02/02/2017,14:04:42,46.300
02/02/2017,14:04:43,46.300
02/02/2017,14:04:44,46.100
02/02/2017,14:04:45,46.100
02/02/2017,14:04:46,46.000
02/02/2017,14:04:47,46.000
02/02/2017,14:04:48,46.000
02/02/2017,14:04:49,46.000
02/02/2017,14:04:50,45.800
02/02/2017,14:04:51,45.400
02/02/2017,14:04:52,45.400
02/02/2017,14:04:53,45.500
02/02/2017,14:04:54,45.500
02/02/2017,14:04:55,45.400
02/02/2017,14:04:56,45.600
02/02/2017,14:04:57,45.900
02/02/2017,14:04:58,45.800
02/02/2017,14:04:59,45.800
02/02/2017,14:05:00,45.800
02/02/2017,14:05:01,45.700
02/02/2017,14:05:02,45.400
02/02/2017,14:05:03,45.400
02/02/2017,14:05:04,45.300
02/02/2017,14:05:05,45.200
02/02/2017,14:05:06,45.200
02/02/2017,14:05:07,45.400
02/02/2017,14:05:08,45.300
02/02/2017,14:05:09,45.000
02/02/2017,14:05:10,45.000
02/02/2017,14:05:11,44.900
02/02/2017,14:05:12,45.100
02/02/2017,14:05:13,45.200
02/02/2017,14:05:14,45.200
02/02/2017,14:05:15,45.200
02/02/2017,14:05:16,44.900
02/02/2017,14:05:17,45.000
02/02/2017,14:05:18,45.000
02/02/2017,14:05:19,45.000
02/02/2017,14:05:20,45.100
02/02/2017,14:05:21,44.900
02/02/2017,14:05:22,44.900
02/02/2017,14:05:23,44.800
02/02/2017,14:05:24,44.600
02/02/2017,14:05:25,44.500
02/02/2017,14:05:26,44.400
02/02/2017,14:05:27,44.500
02/02/2017,14:05:28,44.600
02/02/2017,14:05:29,44.600
02/02/2017,14:05:30,44.500
02/02/2017,14:05:31,44.600
02/02/2017,14:05:32,44.600
02/02/2017,14:05:33,44.700
02/02/2017,14:05:34,44.600
02/02/2017,14:05:35,44.500
02/02/2017,14:05:36,44.400
02/02/2017,14:05:37,44.200
02/02/2017,14:05:38,44.300
02/02/2017,14:05:39,44.500
02/02/2017,14:05:40,44.400
02/02/2017,14:05:41,44.200
02/02/2017,14:05:42,43.900
02/02/2017,14:05:43,43.900
02/02/2017,14:05:44,44.000
02/02/2017,14:05:45,44.100
02/02/2017,14:05:46,44.100
02/02/2017,14:05:47,44.000
02/02/2017,14:05:48,44.200
02/02/2017,14:05:49,44.200
02/02/2017,14:05:50,44.100
02/02/2017,14:05:51,43.900
02/02/2017,14:05:52,43.800
02/02/2017,14:05:53,43.700
02/02/2017,14:05:54,43.500
02/02/2017,14:05:55,43.600
02/02/2017,14:05:56,43.600
02/02/2017,14:05:57,43.600
02/02/2017,14:05:58,43.600
02/02/2017,14:05:59,43.500
02/02/2017,14:06:00,43.700
02/02/2017,14:06:01,43.800
02/02/2017,14:06:02,43.800
02/02/2017,14:06:03,43.700
02/02/2017,14:06:04,43.500
02/02/2017,14:06:05,43.600
02/02/2017,14:06:06,43.600
02/02/2017,14:06:07,43.400
02/02/2017,14:06:08,43.200
02/02/2017,14:06:09,43.200
02/02/2017,14:06:10,43.400
02/02/2017,14:06:11,43.500
02/02/2017,14:06:12,43.300
02/02/2017,14:06:13,43.500
02/02/2017,14:06:14,43.300
02/02/2017,14:06:15,43.200
02/02/2017,14:06:16,43.200
02/02/2017,14:06:17,43.200
02/02/2017,14:06:18,43.200
02/02/2017,14:06:19,43.200
02/02/2017,14:06:20,43.300
02/02/2017,14:06:21,43.200
02/02/2017,14:06:22,42.900
02/02/2017,14:06:23,42.800
02/02/2017,14:06:24,42.900
02/02/2017,14:06:25,43.000
02/02/2017,14:06:26,42.900
02/02/2017,14:06:27,43.000
02/02/2017,14:06:28,42.600
02/02/2017,14:06:29,42.400
02/02/2017,14:06:30,42.500
02/02/2017,14:06:31,42.700
02/02/2017,14:06:32,42.600
02/02/2017,14:06:33,42.500
02/02/2017,14:06:34,42.400
02/02/2017,14:06:35,42.500
02/02/2017,14:06:36,42.400
02/02/2017,14:06:37,42.300
02/02/2017,14:06:38,42.100
02/02/2017,14:06:39,42.300
02/02/2017,14:06:40,42.300
02/02/2017,14:06:41,42.200
02/02/2017,14:06:42,42.100
02/02/2017,14:06:43,42.100
02/02/2017,14:06:44,42.300
02/02/2017,14:06:45,42.300
02/02/2017,14:06:46,42.000
02/02/2017,14:06:47,42.000
02/02/2017,14:06:48,42.000
02/02/2017,14:06:49,42.100
02/02/2017,14:06:50,42.100
02/02/2017,14:06:51,42.000
02/02/2017,14:06:52,41.900
02/02/2017,14:06:53,42.000
02/02/2017,14:06:54,41.900
02/02/2017,14:06:55,41.900
02/02/2017,14:06:56,41.900
02/02/2017,14:06:57,41.700
02/02/2017,14:06:58,41.800
02/02/2017,14:06:59,41.900
02/02/2017,14:07:00,41.700
02/02/2017,14:07:01,41.600
02/02/2017,14:07:02,41.400
02/02/2017,14:07:03,41.500
02/02/2017,14:07:04,41.500
02/02/2017,14:07:05,41.600
02/02/2017,14:07:06,41.600
02/02/2017,14:07:07,41.500
02/02/2017,14:07:08,41.500
02/02/2017,14:07:09,41.500
02/02/2017,14:07:10,41.600
02/02/2017,14:07:11,41.400
02/02/2017,14:07:12,41.500
02/02/2017,14:07:13,41.500
02/02/2017,14:07:14,41.200
02/02/2017,14:07:15,41.300
02/02/2017,14:07:16,41.300
02/02/2017,14:07:17,41.100
02/02/2017,14:07:18,41.200
02/02/2017,14:07:19,41.100
02/02/2017,14:07:20,41.100
02/02/2017,14:07:21,41.200
02/02/2017,14:07:22,41.100
02/02/2017,14:07:23,41.000
02/02/2017,14:07:24,41.000
02/02/2017,14:07:25,41.100
02/02/2017,14:07:26,41.100
02/02/2017,14:07:27,41.100
02/02/2017,14:07:28,41.000
02/02/2017,14:07:29,40.900
02/02/2017,14:07:30,40.900
02/02/2017,14:07:31,41.000
02/02/2017,14:07:32,41.100
02/02/2017,14:07:33,41.000
02/02/2017,14:07:34,40.900
02/02/2017,14:07:35,40.800
02/02/2017,14:07:36,40.700
02/02/2017,14:07:37,40.700
02/02/2017,14:07:38,40.900
02/02/2017,14:07:39,40.800
02/02/2017,14:07:40,40.600
02/02/2017,14:07:41,40.700
02/02/2017,14:07:42,40.600
02/02/2017,14:07:43,40.400
02/02/2017,14:07:44,40.200
02/02/2017,14:07:45,40.100
02/02/2017,14:07:46,40.300
02/02/2017,14:07:47,40.400
02/02/2017,14:07:48,40.300
02/02/2017,14:07:49,40.200
02/02/2017,14:07:50,40.200
02/02/2017,14:07:51,40.300
02/02/2017,14:07:52,40.100
02/02/2017,14:07:53,40.100
02/02/2017,14:07:54,40.200
02/02/2017,14:07:55,40.200
02/02/2017,14:07:56,40.300
02/02/2017,14:07:57,40.000
02/02/2017,14:07:58,40.000
02/02/2017,14:07:59,39.800
02/02/2017,14:08:00,39.800
02/02/2017,14:08:01,40.000
02/02/2017,14:08:02,40.000
02/02/2017,14:08:03,40.100
02/02/2017,14:08:04,40.200
02/02/2017,14:08:05,40.100
02/02/2017,14:08:06,39.900
02/02/2017,14:08:07,39.900
02/02/2017,14:08:08,40.000
02/02/2017,14:08:09,39.800
02/02/2017,14:08:10,39.800
02/02/2017,14:08:11,39.900
02/02/2017,14:08:12,39.800
02/02/2017,14:08:13,39.800
02/02/2017,14:08:14,39.700
02/02/2017,14:08:15,39.600
02/02/2017,14:08:16,39.600
02/02/2017,14:08:17,39.600
02/02/2017,14:08:18,39.600
02/02/2017,14:08:19,39.700
02/02/2017,14:08:20,39.600
02/02/2017,14:08:21,39.400
02/02/2017,14:08:22,39.500
02/02/2017,14:08:23,39.500
02/02/2017,14:08:24,39.300
02/02/2017,14:08:25,39.500
02/02/2017,14:08:26,39.600
02/02/2017,14:08:27,39.500
02/02/2017,14:08:28,39.400
02/02/2017,14:08:29,39.300
02/02/2017,14:08:30,39.400
02/02/2017,14:08:31,39.400
02/02/2017,14:08:32,39.200
02/02/2017,14:08:33,39.400
02/02/2017,14:08:34,39.400
02/02/2017,14:08:35,39.300
02/02/2017,14:08:36,39.200
02/02/2017,14:08:37,39.200
02/02/2017,14:08:38,39.100
02/02/2017,14:08:39,39.100
02/02/2017,14:08:40,39.100
02/02/2017,14:08:41,39.000
02/02/2017,14:08:42,38.900
02/02/2017,14:08:43,38.800
02/02/2017,14:08:44,38.900
02/02/2017,14:08:45,38.900
02/02/2017,14:08:46,39.000
02/02/2017,14:08:47,38.700
02/02/2017,14:08:48,38.600
02/02/2017,14:08:49,38.700
02/02/2017,14:08:50,38.800
02/02/2017,14:08:51,38.900
02/02/2017,14:08:52,38.700
02/02/2017,14:08:53,38.700
02/02/2017,14:08:54,38.800
02/02/2017,14:08:55,38.800
02/02/2017,14:08:56,38.800
02/02/2017,14:08:57,38.700
02/02/2017,14:08:58,38.500
02/02/2017,14:08:59,38.500
02/02/2017,14:09:00,38.500
02/02/2017,14:09:01,38.400
02/02/2017,14:09:02,38.400
02/02/2017,14:09:03,38.500
02/02/2017,14:09:04,38.300
02/02/2017,14:09:05,38.300
02/02/2017,14:09:06,38.400
02/02/2017,14:09:07,38.400
02/02/2017,14:09:08,38.400
02/02/2017,14:09:09,38.300
02/02/2017,14:09:10,38.100
02/02/2017,14:09:11,38.300
02/02/2017,14:09:12,38.300
02/02/2017,14:09:13,38.100
02/02/2017,14:09:14,37.800
02/02/2017,14:09:15,37.800
02/02/2017,14:09:16,38.100
02/02/2017,14:09:17,38.200
02/02/2017,14:09:18,38.100
02/02/2017,14:09:19,38.000
02/02/2017,14:09:20,38.100
02/02/2017,14:09:21,38.200
02/02/2017,14:09:22,38.000
02/02/2017,14:09:23,38.000
02/02/2017,14:09:24,38.100
02/02/2017,14:09:25,38.000
02/02/2017,14:09:26,38.000
02/02/2017,14:09:27,37.800
02/02/2017,14:09:28,37.700
02/02/2017,14:09:29,37.700
02/02/2017,14:09:30,37.900
02/02/2017,14:09:31,37.900
02/02/2017,14:09:32,37.700
02/02/2017,14:09:33,37.600
02/02/2017,14:09:34,37.600
02/02/2017,14:09:35,37.800
02/02/2017,14:09:36,37.700
02/02/2017,14:09:37,37.600
02/02/2017,14:09:38,37.800
02/02/2017,14:09:39,37.700
02/02/2017,14:09:40,37.400
02/02/2017,14:09:41,37.300
02/02/2017,14:09:42,37.400
02/02/2017,14:09:43,37.500
02/02/2017,14:09:44,37.400
02/02/2017,14:09:45,37.400
02/02/2017,14:09:46,37.300
02/02/2017,14:09:47,37.200
02/02/2017,14:09:48,37.200
02/02/2017,14:09:49,37.300
02/02/2017,14:09:50,37.400
02/02/2017,14:09:51,37.500
02/02/2017,14:09:52,37.300
02/02/2017,14:09:53,37.100
02/02/2017,14:09:54,37.200
02/02/2017,14:09:55,37.300
02/02/2017,14:09:56,37.200
02/02/2017,14:09:57,37.000
02/02/2017,14:09:58,37.000
02/02/2017,14:09:59,36.900
02/02/2017,14:10:00,36.900
02/02/2017,14:10:01,37.000
02/02/2017,14:10:02,37.000
02/02/2017,14:10:03,36.900
02/02/2017,14:10:04,37.000
02/02/2017,14:10:05,36.900
02/02/2017,14:10:06,37.100
02/02/2017,14:10:07,37.000
02/02/2017,14:10:08,37.000
02/02/2017,14:10:09,37.000
02/02/2017,14:10:10,36.800
02/02/2017,14:10:11,36.700
02/02/2017,14:10:12,36.800
02/02/2017,14:10:13,36.700
02/02/2017,14:10:14,36.400
02/02/2017,14:10:15,36.500
02/02/2017,14:10:16,36.800
02/02/2017,14:10:17,36.700
02/02/2017,14:10:18,36.500
02/02/2017,14:10:19,36.600
02/02/2017,14:10:20,36.800
02/02/2017,14:10:21,36.600
02/02/2017,14:10:22,36.500
02/02/2017,14:10:23,36.500
02/02/2017,14:10:24,36.400
02/02/2017,14:10:25,36.300
02/02/2017,14:10:26,36.400
02/02/2017,14:10:27,36.500
02/02/2017,14:10:28,36.500
02/02/2017,14:10:29,36.500
02/02/2017,14:10:30,36.400
02/02/2017,14:10:31,36.200
02/02/2017,14:10:32,36.300
02/02/2017,14:10:33,36.300
02/02/2017,14:10:34,36.300
02/02/2017,14:10:35,36.100
02/02/2017,14:10:36,36.000
02/02/2017,14:10:37,36.000
02/02/2017,14:10:38,36.000
02/02/2017,14:10:39,36.100
02/02/2017,14:10:40,36.200
02/02/2017,14:10:41,36.200
02/02/2017,14:10:42,36.100
02/02/2017,14:10:43,36.000
02/02/2017,14:10:44,36.000
02/02/2017,14:10:45,35.900
02/02/2017,14:10:46,35.900
02/02/2017,14:10:47,35.900
02/02/2017,14:10:48,35.900
02/02/2017,14:10:49,35.700
02/02/2017,14:10:50,35.600
02/02/2017,14:10:51,35.800
02/02/2017,14:10:52,35.900
02/02/2017,14:10:53,35.700
02/02/2017,14:10:54,35.700
02/02/2017,14:10:55,35.700
02/02/2017,14:10:56,35.600
02/02/2017,14:10:57,35.700
02/02/2017,14:10:58,35.700
02/02/2017,14:10:59,35.600
02/02/2017,14:11:00,35.500
02/02/2017,14:11:01,35.600
02/02/2017,14:11:02,35.700
02/02/2017,14:11:03,35.500
02/02/2017,14:11:04,35.500
02/02/2017,14:11:05,35.600
02/02/2017,14:11:06,35.500
02/02/2017,14:11:07,35.500
02/02/2017,14:11:08,35.400
02/02/2017,14:11:09,35.500
02/02/2017,14:11:10,35.400
02/02/2017,14:11:11,35.400
02/02/2017,14:11:12,35.400
02/02/2017,14:11:13,35.200
02/02/2017,14:11:14,35.300
02/02/2017,14:11:15,35.400
02/02/2017,14:11:16,35.300
02/02/2017,14:11:17,35.200
02/02/2017,14:11:18,35.200
02/02/2017,14:11:19,35.300
02/02/2017,14:11:20,35.200
02/02/2017,14:11:21,35.100
02/02/2017,14:11:22,35.200
02/02/2017,14:11:23,35.100
02/02/2017,14:11:24,35.000
02/02/2017,14:11:25,35.000
02/02/2017,14:11:26,35.100
02/02/2017,14:11:27,35.300
02/02/2017,14:11:28,35.200
02/02/2017,14:11:29,35.100
02/02/2017,14:11:30,35.000
02/02/2017,14:11:31,34.900
02/02/2017,14:11:32,34.800
02/02/2017,14:11:33,34.900
02/02/2017,14:11:34,35.000
02/02/2017,14:11:35,35.000
02/02/2017,14:11:36,34.700
02/02/2017,14:11:37,34.600
02/02/2017,14:11:38,34.700
02/02/2017,14:11:39,34.800
02/02/2017,14:11:40,34.800
02/02/2017,14:11:41,34.800
02/02/2017,14:11:42,34.800
02/02/2017,14:11:43,34.700
02/02/2017,14:11:44,34.600
02/02/2017,14:11:45,34.500
02/02/2017,14:11:46,34.600
02/02/2017,14:11:47,34.600
02/02/2017,14:11:48,34.600
02/02/2017,14:11:49,34.600
02/02/2017,14:11:50,34.500
02/02/2017,14:11:51,34.500
02/02/2017,14:11:52,34.500
02/02/2017,14:11:53,34.500
02/02/2017,14:11:54,34.500
02/02/2017,14:11:55,34.400
02/02/2017,14:11:56,34.500
02/02/2017,14:11:57,34.400
02/02/2017,14:11:58,34.500
02/02/2017,14:11:59,34.200
02/02/2017,14:12:00,34.000
02/02/2017,14:12:01,34.100
02/02/2017,14:12:02,34.200
02/02/2017,14:12:03,34.300
02/02/2017,14:12:04,34.200
02/02/2017,14:12:05,34.200
02/02/2017,14:12:06,34.200
02/02/2017,14:12:07,34.000
02/02/2017,14:12:08,34.200
02/02/2017,14:12:09,34.200
02/02/2017,14:12:10,33.900
02/02/2017,14:12:11,33.800
02/02/2017,14:12:12,33.900
02/02/2017,14:12:13,33.900
02/02/2017,14:12:14,33.900
02/02/2017,14:12:15,33.900
02/02/2017,14:12:16,33.900
02/02/2017,14:12:17,34.000
02/02/2017,14:12:18,34.000
02/02/2017,14:12:19,33.900
02/02/2017,14:12:20,33.800
02/02/2017,14:12:21,33.900
02/02/2017,14:12:22,33.800
02/02/2017,14:12:23,33.800
02/02/2017,14:12:24,33.800
02/02/2017,14:12:25,33.600
02/02/2017,14:12:26,33.700
02/02/2017,14:12:27,33.600
02/02/2017,14:12:28,33.400
02/02/2017,14:12:29,33.500
02/02/2017,14:12:30,33.600
02/02/2017,14:12:31,33.700
02/02/2017,14:12:32,33.700
02/02/2017,14:12:33,33.700
02/02/2017,14:12:34,33.700
02/02/2017,14:12:35,33.700
02/02/2017,14:12:36,33.700
02/02/2017,14:12:37,33.600
02/02/2017,14:12:38,33.500
02/02/2017,14:12:39,33.500
02/02/2017,14:12:40,33.400
02/02/2017,14:12:41,33.300
02/02/2017,14:12:42,33.500
02/02/2017,14:12:43,33.200
02/02/2017,14:12:44,33.200
02/02/2017,14:12:45,33.200
02/02/2017,14:12:46,33.300
02/02/2017,14:12:47,33.400
02/02/2017,14:12:48,33.400
02/02/2017,14:12:49,33.400
