TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530124209
Test ID:,018
Test Abbreviation:,MANUAL_018
Start Date:,01/24/2017
Start Time:,14:11:56
Duration (dd:hh:mm:ss):,0:00:25:00
Log Interval (mm:ss):,00:01
Number of points:,1555
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.002
,Minimum:,0.000
,Time of Minimum:,14:11:57
,Date of Minimum:,01/24/2017
,Maximum:,0.017
,Time of Maximum:,14:21:41
,Date of Maximum:,01/24/2017

Calibration,Sensor:,AEROSOL
,Cal. date,10/17/2012

Date,Time,AEROSOL
02/02/2017,15:07:30,2.270
02/02/2017,15:07:31,2.290
02/02/2017,15:07:32,2.300
02/02/2017,15:07:33,2.310
02/02/2017,15:07:34,2.280
02/02/2017,15:07:35,2.280
02/02/2017,15:07:36,2.300
02/02/2017,15:07:37,2.300
02/02/2017,15:07:38,2.270
02/02/2017,15:07:39,2.270
02/02/2017,15:07:40,2.320
02/02/2017,15:07:41,2.310
02/02/2017,15:07:42,2.270
02/02/2017,15:07:43,2.280
02/02/2017,15:07:44,2.280
02/02/2017,15:07:45,2.270
02/02/2017,15:07:46,2.280
02/02/2017,15:07:47,2.280
02/02/2017,15:07:48,2.260
02/02/2017,15:07:49,2.250
02/02/2017,15:07:50,2.260
02/02/2017,15:07:51,2.260
02/02/2017,15:07:52,2.240
02/02/2017,15:07:53,2.270
02/02/2017,15:07:54,2.270
02/02/2017,15:07:55,2.250
02/02/2017,15:07:56,2.250
02/02/2017,15:07:57,2.230
02/02/2017,15:07:58,2.250
02/02/2017,15:07:59,2.260
02/02/2017,15:08:00,2.260
02/02/2017,15:08:01,2.260
02/02/2017,15:08:02,2.250
02/02/2017,15:08:03,2.240
02/02/2017,15:08:04,2.250
02/02/2017,15:08:05,2.260
02/02/2017,15:08:06,2.250
02/02/2017,15:08:07,2.240
02/02/2017,15:08:08,2.230
02/02/2017,15:08:09,2.240
02/02/2017,15:08:10,2.250
02/02/2017,15:08:11,2.260
02/02/2017,15:08:12,2.240
02/02/2017,15:08:13,2.240
02/02/2017,15:08:14,2.230
02/02/2017,15:08:15,2.230
02/02/2017,15:08:16,2.220
02/02/2017,15:08:17,2.230
02/02/2017,15:08:18,2.220
02/02/2017,15:08:19,2.210
02/02/2017,15:08:20,2.200
02/02/2017,15:08:21,2.210
02/02/2017,15:08:22,2.230
02/02/2017,15:08:23,2.220
02/02/2017,15:08:24,2.190
02/02/2017,15:08:25,2.200
02/02/2017,15:08:26,2.210
02/02/2017,15:08:27,2.200
02/02/2017,15:08:28,2.190
02/02/2017,15:08:29,2.220
02/02/2017,15:08:30,2.210
02/02/2017,15:08:31,2.190
02/02/2017,15:08:32,2.200
02/02/2017,15:08:33,2.210
02/02/2017,15:08:34,2.200
02/02/2017,15:08:35,2.200
02/02/2017,15:08:36,2.190
02/02/2017,15:08:37,2.200
02/02/2017,15:08:38,2.220
02/02/2017,15:08:39,2.190
02/02/2017,15:08:40,2.160
02/02/2017,15:08:41,2.160
02/02/2017,15:08:42,2.170
02/02/2017,15:08:43,2.170
02/02/2017,15:08:44,2.180
02/02/2017,15:08:45,2.160
02/02/2017,15:08:46,2.170
02/02/2017,15:08:47,2.180
02/02/2017,15:08:48,2.160
02/02/2017,15:08:49,2.160
02/02/2017,15:08:50,2.150
02/02/2017,15:08:51,2.150
02/02/2017,15:08:52,2.170
02/02/2017,15:08:53,2.190
02/02/2017,15:08:54,2.190
02/02/2017,15:08:55,2.140
02/02/2017,15:08:56,2.120
02/02/2017,15:08:57,2.150
02/02/2017,15:08:58,2.170
02/02/2017,15:08:59,2.150
02/02/2017,15:09:00,2.150
02/02/2017,15:09:01,2.140
02/02/2017,15:09:02,2.150
02/02/2017,15:09:03,2.150
02/02/2017,15:09:04,2.140
02/02/2017,15:09:05,2.140
02/02/2017,15:09:06,2.140
02/02/2017,15:09:07,2.140
02/02/2017,15:09:08,2.140
02/02/2017,15:09:09,2.120
02/02/2017,15:09:10,2.130
02/02/2017,15:09:11,2.140
02/02/2017,15:09:12,2.110
02/02/2017,15:09:13,2.100
02/02/2017,15:09:14,2.130
02/02/2017,15:09:15,2.140
02/02/2017,15:09:16,2.120
02/02/2017,15:09:17,2.120
02/02/2017,15:09:18,2.090
02/02/2017,15:09:19,2.100
02/02/2017,15:09:20,2.100
02/02/2017,15:09:21,2.120
02/02/2017,15:09:22,2.110
02/02/2017,15:09:23,2.090
02/02/2017,15:09:24,2.110
02/02/2017,15:09:25,2.110
02/02/2017,15:09:26,2.130
02/02/2017,15:09:27,2.120
02/02/2017,15:09:28,2.120
02/02/2017,15:09:29,2.100
02/02/2017,15:09:30,2.090
02/02/2017,15:09:31,2.090
02/02/2017,15:09:32,2.080
02/02/2017,15:09:33,2.080
02/02/2017,15:09:34,2.110
02/02/2017,15:09:35,2.110
02/02/2017,15:09:36,2.100
02/02/2017,15:09:37,2.110
02/02/2017,15:09:38,2.110
02/02/2017,15:09:39,2.100
02/02/2017,15:09:40,2.080
02/02/2017,15:09:41,2.080
02/02/2017,15:09:42,2.080
02/02/2017,15:09:43,2.100
02/02/2017,15:09:44,2.080
02/02/2017,15:09:45,2.080
02/02/2017,15:09:46,2.100
02/02/2017,15:09:47,2.100
02/02/2017,15:09:48,2.090
02/02/2017,15:09:49,2.070
02/02/2017,15:09:50,2.060
02/02/2017,15:09:51,2.070
02/02/2017,15:09:52,2.070
02/02/2017,15:09:53,2.070
02/02/2017,15:09:54,2.080
02/02/2017,15:09:55,2.070
02/02/2017,15:09:56,2.050
02/02/2017,15:09:57,2.050
02/02/2017,15:09:58,2.050
02/02/2017,15:09:59,2.040
02/02/2017,15:10:00,2.040
02/02/2017,15:10:01,2.040
02/02/2017,15:10:02,2.050
02/02/2017,15:10:03,2.050
02/02/2017,15:10:04,2.050
02/02/2017,15:10:05,2.050
02/02/2017,15:10:06,2.050
02/02/2017,15:10:07,2.050
02/02/2017,15:10:08,2.030
02/02/2017,15:10:09,2.010
02/02/2017,15:10:10,2.020
02/02/2017,15:10:11,2.040
02/02/2017,15:10:12,2.060
02/02/2017,15:10:13,2.030
02/02/2017,15:10:14,2.030
02/02/2017,15:10:15,2.040
02/02/2017,15:10:16,2.010
02/02/2017,15:10:17,2.030
02/02/2017,15:10:18,2.020
02/02/2017,15:10:19,2.020
02/02/2017,15:10:20,2.020
02/02/2017,15:10:21,2.010
02/02/2017,15:10:22,2.010
02/02/2017,15:10:23,2.040
02/02/2017,15:10:24,2.020
02/02/2017,15:10:25,2.010
02/02/2017,15:10:26,2.020
02/02/2017,15:10:27,2.010
02/02/2017,15:10:28,2.020
02/02/2017,15:10:29,2.020
02/02/2017,15:10:30,2.010
02/02/2017,15:10:31,2.000
02/02/2017,15:10:32,2.000
02/02/2017,15:10:33,2.010
02/02/2017,15:10:34,2.000
02/02/2017,15:10:35,2.010
02/02/2017,15:10:36,2.010
02/02/2017,15:10:37,2.020
02/02/2017,15:10:38,2.000
02/02/2017,15:10:39,1.990
02/02/2017,15:10:40,1.990
02/02/2017,15:10:41,1.990
02/02/2017,15:10:42,1.990
02/02/2017,15:10:43,1.990
02/02/2017,15:10:44,1.990
02/02/2017,15:10:45,1.980
02/02/2017,15:10:46,1.990
02/02/2017,15:10:47,1.980
02/02/2017,15:10:48,1.970
02/02/2017,15:10:49,1.980
02/02/2017,15:10:50,1.980
02/02/2017,15:10:51,1.980
02/02/2017,15:10:52,1.980
02/02/2017,15:10:53,1.970
02/02/2017,15:10:54,1.970
02/02/2017,15:10:55,2.000
02/02/2017,15:10:56,1.990
02/02/2017,15:10:57,1.960
02/02/2017,15:10:58,1.960
02/02/2017,15:10:59,1.950
02/02/2017,15:11:00,1.940
02/02/2017,15:11:01,1.940
02/02/2017,15:11:02,1.940
02/02/2017,15:11:03,1.960
02/02/2017,15:11:04,1.980
02/02/2017,15:11:05,1.960
02/02/2017,15:11:06,1.930
02/02/2017,15:11:07,1.940
02/02/2017,15:11:08,1.940
02/02/2017,15:11:09,1.960
02/02/2017,15:11:10,1.960
02/02/2017,15:11:11,1.940
02/02/2017,15:11:12,1.950
02/02/2017,15:11:13,1.940
02/02/2017,15:11:14,1.930
02/02/2017,15:11:15,1.930
02/02/2017,15:11:16,1.930
02/02/2017,15:11:17,1.930
02/02/2017,15:11:18,1.940
02/02/2017,15:11:19,1.940
02/02/2017,15:11:20,1.940
02/02/2017,15:11:21,1.930
02/02/2017,15:11:22,1.930
02/02/2017,15:11:23,1.930
02/02/2017,15:11:24,1.930
02/02/2017,15:11:25,1.930
02/02/2017,15:11:26,1.920
02/02/2017,15:11:27,1.910
02/02/2017,15:11:28,1.910
02/02/2017,15:11:29,1.910
02/02/2017,15:11:30,1.930
02/02/2017,15:11:31,1.950
02/02/2017,15:11:32,1.940
02/02/2017,15:11:33,1.950
02/02/2017,15:11:34,1.920
02/02/2017,15:11:35,1.900
02/02/2017,15:11:36,1.920
02/02/2017,15:11:37,1.930
02/02/2017,15:11:38,1.930
02/02/2017,15:11:39,1.910
02/02/2017,15:11:40,1.910
02/02/2017,15:11:41,1.900
02/02/2017,15:11:42,1.900
02/02/2017,15:11:43,1.890
02/02/2017,15:11:44,1.890
02/02/2017,15:11:45,1.900
02/02/2017,15:11:46,1.920
02/02/2017,15:11:47,1.940
02/02/2017,15:11:48,1.890
02/02/2017,15:11:49,1.890
02/02/2017,15:11:50,1.880
02/02/2017,15:11:51,1.890
02/02/2017,15:11:52,1.900
02/02/2017,15:11:53,1.900
02/02/2017,15:11:54,1.890
02/02/2017,15:11:55,1.900
02/02/2017,15:11:56,1.870
02/02/2017,15:11:57,1.850
02/02/2017,15:11:58,1.870
02/02/2017,15:11:59,1.880
02/02/2017,15:12:00,1.880
02/02/2017,15:12:01,1.880
02/02/2017,15:12:02,1.880
02/02/2017,15:12:03,1.870
02/02/2017,15:12:04,1.870
02/02/2017,15:12:05,1.860
02/02/2017,15:12:06,1.890
02/02/2017,15:12:07,1.890
02/02/2017,15:12:08,1.870
02/02/2017,15:12:09,1.880
02/02/2017,15:12:10,1.870
02/02/2017,15:12:11,1.860
02/02/2017,15:12:12,1.860
02/02/2017,15:12:13,1.850
02/02/2017,15:12:14,1.870
02/02/2017,15:12:15,1.870
02/02/2017,15:12:16,1.870
02/02/2017,15:12:17,1.850
02/02/2017,15:12:18,1.840
02/02/2017,15:12:19,1.860
02/02/2017,15:12:20,1.870
02/02/2017,15:12:21,1.860
02/02/2017,15:12:22,1.850
02/02/2017,15:12:23,1.850
02/02/2017,15:12:24,1.850
02/02/2017,15:12:25,1.850
02/02/2017,15:12:26,1.860
02/02/2017,15:12:27,1.850
02/02/2017,15:12:28,1.830
02/02/2017,15:12:29,1.820
02/02/2017,15:12:30,1.830
02/02/2017,15:12:31,1.860
02/02/2017,15:12:32,1.850
02/02/2017,15:12:33,1.850
02/02/2017,15:12:34,1.860
02/02/2017,15:12:35,1.860
02/02/2017,15:12:36,1.840
02/02/2017,15:12:37,1.830
02/02/2017,15:12:38,1.830
02/02/2017,15:12:39,1.840
02/02/2017,15:12:40,1.850
02/02/2017,15:12:41,1.850
02/02/2017,15:12:42,1.830
02/02/2017,15:12:43,1.830
02/02/2017,15:12:44,1.810
02/02/2017,15:12:45,1.810
02/02/2017,15:12:46,1.830
02/02/2017,15:12:47,1.820
02/02/2017,15:12:48,1.830
02/02/2017,15:12:49,1.820
02/02/2017,15:12:50,1.800
02/02/2017,15:12:51,1.820
02/02/2017,15:12:52,1.820
02/02/2017,15:12:53,1.800
02/02/2017,15:12:54,1.800
02/02/2017,15:12:55,1.810
02/02/2017,15:12:56,1.790
02/02/2017,15:12:57,1.790
02/02/2017,15:12:58,1.800
02/02/2017,15:12:59,1.810
02/02/2017,15:13:00,1.810
02/02/2017,15:13:01,1.780
02/02/2017,15:13:02,1.790
02/02/2017,15:13:03,1.810
02/02/2017,15:13:04,1.800
02/02/2017,15:13:05,1.780
02/02/2017,15:13:06,1.780
02/02/2017,15:13:07,1.770
02/02/2017,15:13:08,1.780
02/02/2017,15:13:09,1.780
02/02/2017,15:13:10,1.770
02/02/2017,15:13:11,1.780
02/02/2017,15:13:12,1.770
02/02/2017,15:13:13,1.780
02/02/2017,15:13:14,1.770
02/02/2017,15:13:15,1.790
02/02/2017,15:13:16,1.790
02/02/2017,15:13:17,1.800
02/02/2017,15:13:18,1.790
02/02/2017,15:13:19,1.750
02/02/2017,15:13:20,1.770
02/02/2017,15:13:21,1.770
02/02/2017,15:13:22,1.770
02/02/2017,15:13:23,1.760
02/02/2017,15:13:24,1.770
02/02/2017,15:13:25,1.790
02/02/2017,15:13:26,1.770
02/02/2017,15:13:27,1.770
02/02/2017,15:13:28,1.770
02/02/2017,15:13:29,1.750
02/02/2017,15:13:30,1.750
02/02/2017,15:13:31,1.750
02/02/2017,15:13:32,1.750
02/02/2017,15:13:33,1.750
02/02/2017,15:13:34,1.730
02/02/2017,15:13:35,1.740
02/02/2017,15:13:36,1.760
02/02/2017,15:13:37,1.750
02/02/2017,15:13:38,1.750
02/02/2017,15:13:39,1.740
02/02/2017,15:13:40,1.750
02/02/2017,15:13:41,1.740
02/02/2017,15:13:42,1.740
02/02/2017,15:13:43,1.730
02/02/2017,15:13:44,1.730
02/02/2017,15:13:45,1.730
02/02/2017,15:13:46,1.740
02/02/2017,15:13:47,1.750
02/02/2017,15:13:48,1.740
02/02/2017,15:13:49,1.730
02/02/2017,15:13:50,1.740
02/02/2017,15:13:51,1.730
02/02/2017,15:13:52,1.730
02/02/2017,15:13:53,1.720
02/02/2017,15:13:54,1.740
02/02/2017,15:13:55,1.750
02/02/2017,15:13:56,1.740
02/02/2017,15:13:57,1.740
02/02/2017,15:13:58,1.760
02/02/2017,15:13:59,1.720
02/02/2017,15:14:00,1.720
02/02/2017,15:14:01,1.700
02/02/2017,15:14:02,1.720
02/02/2017,15:14:03,1.740
02/02/2017,15:14:04,1.720
02/02/2017,15:14:05,1.710
02/02/2017,15:14:06,1.720
02/02/2017,15:14:07,1.730
02/02/2017,15:14:08,1.710
02/02/2017,15:14:09,1.690
02/02/2017,15:14:10,1.690
02/02/2017,15:14:11,1.720
02/02/2017,15:14:12,1.710
02/02/2017,15:14:13,1.710
02/02/2017,15:14:14,1.720
02/02/2017,15:14:15,1.700
02/02/2017,15:14:16,1.700
02/02/2017,15:14:17,1.690
02/02/2017,15:14:18,1.690
02/02/2017,15:14:19,1.680
02/02/2017,15:14:20,1.690
02/02/2017,15:14:21,1.700
02/02/2017,15:14:22,1.700
02/02/2017,15:14:23,1.680
02/02/2017,15:14:24,1.710
02/02/2017,15:14:25,1.720
02/02/2017,15:14:26,1.680
02/02/2017,15:14:27,1.680
02/02/2017,15:14:28,1.680
02/02/2017,15:14:29,1.690
02/02/2017,15:14:30,1.690
02/02/2017,15:14:31,1.680
02/02/2017,15:14:32,1.700
02/02/2017,15:14:33,1.680
02/02/2017,15:14:34,1.670
02/02/2017,15:14:35,1.670
02/02/2017,15:14:36,1.660
02/02/2017,15:14:37,1.670
02/02/2017,15:14:38,1.670
02/02/2017,15:14:39,1.680
02/02/2017,15:14:40,1.680
02/02/2017,15:14:41,1.680
02/02/2017,15:14:42,1.670
02/02/2017,15:14:43,1.680
02/02/2017,15:14:44,1.680
02/02/2017,15:14:45,1.660
02/02/2017,15:14:46,1.650
02/02/2017,15:14:47,1.650
02/02/2017,15:14:48,1.660
02/02/2017,15:14:49,1.680
02/02/2017,15:14:50,1.680
02/02/2017,15:14:51,1.670
02/02/2017,15:14:52,1.670
02/02/2017,15:14:53,1.660
02/02/2017,15:14:54,1.650
02/02/2017,15:14:55,1.670
02/02/2017,15:14:56,1.650
02/02/2017,15:14:57,1.630
02/02/2017,15:14:58,1.640
02/02/2017,15:14:59,1.650
02/02/2017,15:15:00,1.660
02/02/2017,15:15:01,1.650
02/02/2017,15:15:02,1.630
02/02/2017,15:15:03,1.630
02/02/2017,15:15:04,1.630
02/02/2017,15:15:05,1.650
02/02/2017,15:15:06,1.650
02/02/2017,15:15:07,1.640
02/02/2017,15:15:08,1.650
02/02/2017,15:15:09,1.640
02/02/2017,15:15:10,1.630
02/02/2017,15:15:11,1.640
02/02/2017,15:15:12,1.630
02/02/2017,15:15:13,1.640
02/02/2017,15:15:14,1.630
02/02/2017,15:15:15,1.610
02/02/2017,15:15:16,1.630
02/02/2017,15:15:17,1.630
02/02/2017,15:15:18,1.620
02/02/2017,15:15:19,1.620
02/02/2017,15:15:20,1.630
02/02/2017,15:15:21,1.610
02/02/2017,15:15:22,1.610
02/02/2017,15:15:23,1.600
02/02/2017,15:15:24,1.610
02/02/2017,15:15:25,1.600
02/02/2017,15:15:26,1.610
02/02/2017,15:15:27,1.620
02/02/2017,15:15:28,1.610
02/02/2017,15:15:29,1.630
02/02/2017,15:15:30,1.610
02/02/2017,15:15:31,1.610
02/02/2017,15:15:32,1.610
02/02/2017,15:15:33,1.620
02/02/2017,15:15:34,1.620
02/02/2017,15:15:35,1.610
02/02/2017,15:15:36,1.610
02/02/2017,15:15:37,1.620
02/02/2017,15:15:38,1.610
02/02/2017,15:15:39,1.590
02/02/2017,15:15:40,1.600
02/02/2017,15:15:41,1.610
02/02/2017,15:15:42,1.610
02/02/2017,15:15:43,1.610
02/02/2017,15:15:44,1.610
02/02/2017,15:15:45,1.610
02/02/2017,15:15:46,1.610
02/02/2017,15:15:47,1.600
02/02/2017,15:15:48,1.590
02/02/2017,15:15:49,1.600
02/02/2017,15:15:50,1.590
02/02/2017,15:15:51,1.590
02/02/2017,15:15:52,1.600
02/02/2017,15:15:53,1.610
02/02/2017,15:15:54,1.570
02/02/2017,15:15:55,1.580
02/02/2017,15:15:56,1.600
02/02/2017,15:15:57,1.580
02/02/2017,15:15:58,1.570
02/02/2017,15:15:59,1.570
02/02/2017,15:16:00,1.590
02/02/2017,15:16:01,1.600
02/02/2017,15:16:02,1.580
02/02/2017,15:16:03,1.570
02/02/2017,15:16:04,1.580
02/02/2017,15:16:05,1.570
02/02/2017,15:16:06,1.580
02/02/2017,15:16:07,1.560
02/02/2017,15:16:08,1.550
02/02/2017,15:16:09,1.570
02/02/2017,15:16:10,1.580
02/02/2017,15:16:11,1.570
02/02/2017,15:16:12,1.550
02/02/2017,15:16:13,1.540
02/02/2017,15:16:14,1.550
02/02/2017,15:16:15,1.560
02/02/2017,15:16:16,1.560
02/02/2017,15:16:17,1.560
02/02/2017,15:16:18,1.560
02/02/2017,15:16:19,1.570
02/02/2017,15:16:20,1.560
02/02/2017,15:16:21,1.540
02/02/2017,15:16:22,1.540
02/02/2017,15:16:23,1.540
02/02/2017,15:16:24,1.550
02/02/2017,15:16:25,1.540
02/02/2017,15:16:26,1.540
02/02/2017,15:16:27,1.540
02/02/2017,15:16:28,1.540
02/02/2017,15:16:29,1.560
02/02/2017,15:16:30,1.540
02/02/2017,15:16:31,1.540
02/02/2017,15:16:32,1.540
02/02/2017,15:16:33,1.550
02/02/2017,15:16:34,1.530
02/02/2017,15:16:35,1.530
02/02/2017,15:16:36,1.540
02/02/2017,15:16:37,1.530
02/02/2017,15:16:38,1.530
02/02/2017,15:16:39,1.530
02/02/2017,15:16:40,1.530
02/02/2017,15:16:41,1.520
02/02/2017,15:16:42,1.530
02/02/2017,15:16:43,1.530
02/02/2017,15:16:44,1.520
02/02/2017,15:16:45,1.530
02/02/2017,15:16:46,1.500
02/02/2017,15:16:47,1.500
02/02/2017,15:16:48,1.520
02/02/2017,15:16:49,1.550
02/02/2017,15:16:50,1.550
02/02/2017,15:16:51,1.530
02/02/2017,15:16:52,1.530
02/02/2017,15:16:53,1.520
02/02/2017,15:16:54,1.510
02/02/2017,15:16:55,1.490
02/02/2017,15:16:56,1.510
02/02/2017,15:16:57,1.520
02/02/2017,15:16:58,1.520
02/02/2017,15:16:59,1.510
02/02/2017,15:17:00,1.510
02/02/2017,15:17:01,1.510
02/02/2017,15:17:02,1.510
02/02/2017,15:17:03,1.490
02/02/2017,15:17:04,1.500
02/02/2017,15:17:05,1.520
02/02/2017,15:17:06,1.500
02/02/2017,15:17:07,1.480
02/02/2017,15:17:08,1.480
02/02/2017,15:17:09,1.500
02/02/2017,15:17:10,1.490
02/02/2017,15:17:11,1.500
02/02/2017,15:17:12,1.490
02/02/2017,15:17:13,1.480
02/02/2017,15:17:14,1.490
02/02/2017,15:17:15,1.500
02/02/2017,15:17:16,1.510
02/02/2017,15:17:17,1.490
02/02/2017,15:17:18,1.480
02/02/2017,15:17:19,1.480
02/02/2017,15:17:20,1.480
02/02/2017,15:17:21,1.480
02/02/2017,15:17:22,1.500
02/02/2017,15:17:23,1.480
02/02/2017,15:17:24,1.480
02/02/2017,15:17:25,1.490
02/02/2017,15:17:26,1.480
02/02/2017,15:17:27,1.490
02/02/2017,15:17:28,1.470
02/02/2017,15:17:29,1.470
02/02/2017,15:17:30,1.460
02/02/2017,15:17:31,1.470
02/02/2017,15:17:32,1.480
02/02/2017,15:17:33,1.480
02/02/2017,15:17:34,1.480
02/02/2017,15:17:35,1.470
02/02/2017,15:17:36,1.490
02/02/2017,15:17:37,1.460
02/02/2017,15:17:38,1.450
02/02/2017,15:17:39,1.470
02/02/2017,15:17:40,1.480
02/02/2017,15:17:41,1.460
02/02/2017,15:17:42,1.440
02/02/2017,15:17:43,1.460
02/02/2017,15:17:44,1.460
02/02/2017,15:17:45,1.450
02/02/2017,15:17:46,1.460
02/02/2017,15:17:47,1.470
02/02/2017,15:17:48,1.460
02/02/2017,15:17:49,1.450
02/02/2017,15:17:50,1.460
02/02/2017,15:17:51,1.460
02/02/2017,15:17:52,1.470
02/02/2017,15:17:53,1.450
02/02/2017,15:17:54,1.440
02/02/2017,15:17:55,1.430
02/02/2017,15:17:56,1.440
02/02/2017,15:17:57,1.450
02/02/2017,15:17:58,1.440
02/02/2017,15:17:59,1.440
02/02/2017,15:18:00,1.450
02/02/2017,15:18:01,1.460
02/02/2017,15:18:02,1.440
02/02/2017,15:18:03,1.430
02/02/2017,15:18:04,1.450
02/02/2017,15:18:05,1.470
02/02/2017,15:18:06,1.440
02/02/2017,15:18:07,1.420
02/02/2017,15:18:08,1.430
02/02/2017,15:18:09,1.460
02/02/2017,15:18:10,1.460
02/02/2017,15:18:11,1.430
02/02/2017,15:18:12,1.440
02/02/2017,15:18:13,1.450
02/02/2017,15:18:14,1.430
02/02/2017,15:18:15,1.430
02/02/2017,15:18:16,1.420
02/02/2017,15:18:17,1.430
02/02/2017,15:18:18,1.430
02/02/2017,15:18:19,1.420
02/02/2017,15:18:20,1.420
02/02/2017,15:18:21,1.410
02/02/2017,15:18:22,1.410
02/02/2017,15:18:23,1.400
02/02/2017,15:18:24,1.400
02/02/2017,15:18:25,1.400
02/02/2017,15:18:26,1.380
02/02/2017,15:18:27,1.360
02/02/2017,15:18:28,1.300
02/02/2017,15:18:29,1.270
02/02/2017,15:18:30,1.260
02/02/2017,15:18:31,1.250
02/02/2017,15:18:32,1.250
02/02/2017,15:18:33,1.250
02/02/2017,15:18:34,1.250
02/02/2017,15:18:35,1.200
02/02/2017,15:18:36,1.200
02/02/2017,15:18:37,1.150
02/02/2017,15:18:38,1.120
02/02/2017,15:18:39,1.120
02/02/2017,15:18:40,1.060
02/02/2017,15:18:41,1.050
02/02/2017,15:18:42,1.080
02/02/2017,15:18:43,1.050
02/02/2017,15:18:44,1.020
02/02/2017,15:18:45,1.010
02/02/2017,15:18:46,1.010
02/02/2017,15:18:47,1.010
02/02/2017,15:18:48,0.997
02/02/2017,15:18:49,0.983
02/02/2017,15:18:50,0.977
02/02/2017,15:18:51,0.955
02/02/2017,15:18:52,0.939
02/02/2017,15:18:53,0.923
02/02/2017,15:18:54,0.906
02/02/2017,15:18:55,0.920
02/02/2017,15:18:56,0.938
02/02/2017,15:18:57,0.910
02/02/2017,15:18:58,0.848
02/02/2017,15:18:59,0.835
02/02/2017,15:19:00,0.817
02/02/2017,15:19:01,0.803
02/02/2017,15:19:02,0.798
02/02/2017,15:19:03,0.797
02/02/2017,15:19:04,0.795
02/02/2017,15:19:05,0.782
02/02/2017,15:19:06,0.762
02/02/2017,15:19:07,0.749
02/02/2017,15:19:08,0.738
02/02/2017,15:19:09,0.742
02/02/2017,15:19:10,0.749
02/02/2017,15:19:11,0.727
02/02/2017,15:19:12,0.728
02/02/2017,15:19:13,0.724
02/02/2017,15:19:14,0.697
02/02/2017,15:19:15,0.684
02/02/2017,15:19:16,0.691
02/02/2017,15:19:17,0.683
02/02/2017,15:19:18,0.661
02/02/2017,15:19:19,0.641
02/02/2017,15:19:20,0.613
02/02/2017,15:19:21,0.610
02/02/2017,15:19:22,0.602
02/02/2017,15:19:23,0.590
02/02/2017,15:19:24,0.592
02/02/2017,15:19:25,0.588
02/02/2017,15:19:26,0.586
02/02/2017,15:19:27,0.591
02/02/2017,15:19:28,0.585
02/02/2017,15:19:29,0.594
02/02/2017,15:19:30,0.591
02/02/2017,15:19:31,0.562
02/02/2017,15:19:32,0.548
02/02/2017,15:19:33,0.540
02/02/2017,15:19:34,0.545
02/02/2017,15:19:35,0.550
02/02/2017,15:19:36,0.533
02/02/2017,15:19:37,0.513
02/02/2017,15:19:38,0.506
02/02/2017,15:19:39,0.485
02/02/2017,15:19:40,0.461
02/02/2017,15:19:41,0.458
02/02/2017,15:19:42,0.469
02/02/2017,15:19:43,0.470
02/02/2017,15:19:44,0.468
02/02/2017,15:19:45,0.460
02/02/2017,15:19:46,0.450
02/02/2017,15:19:47,0.453
02/02/2017,15:19:48,0.477
02/02/2017,15:19:49,0.470
02/02/2017,15:19:50,0.436
02/02/2017,15:19:51,0.437
02/02/2017,15:19:52,0.438
02/02/2017,15:19:53,0.428
02/02/2017,15:19:54,0.414
02/02/2017,15:19:55,0.409
02/02/2017,15:19:56,0.399
02/02/2017,15:19:57,0.392
02/02/2017,15:19:58,0.385
02/02/2017,15:19:59,0.376
02/02/2017,15:20:00,0.373
02/02/2017,15:20:01,0.357
02/02/2017,15:20:02,0.359
02/02/2017,15:20:03,0.365
02/02/2017,15:20:04,0.355
02/02/2017,15:20:05,0.349
02/02/2017,15:20:06,0.346
02/02/2017,15:20:07,0.353
02/02/2017,15:20:08,0.345
02/02/2017,15:20:09,0.344
02/02/2017,15:20:10,0.339
02/02/2017,15:20:11,0.331
02/02/2017,15:20:12,0.327
02/02/2017,15:20:13,0.319
02/02/2017,15:20:14,0.322
02/02/2017,15:20:15,0.324
02/02/2017,15:20:16,0.314
02/02/2017,15:20:17,0.300
02/02/2017,15:20:18,0.289
02/02/2017,15:20:19,0.288
02/02/2017,15:20:20,0.290
02/02/2017,15:20:21,0.297
02/02/2017,15:20:22,0.285
02/02/2017,15:20:23,0.276
02/02/2017,15:20:24,0.276
02/02/2017,15:20:25,0.275
02/02/2017,15:20:26,0.264
02/02/2017,15:20:27,0.267
02/02/2017,15:20:28,0.256
02/02/2017,15:20:29,0.244
02/02/2017,15:20:30,0.248
02/02/2017,15:20:31,0.252
02/02/2017,15:20:32,0.249
02/02/2017,15:20:33,0.242
02/02/2017,15:20:34,0.250
02/02/2017,15:20:35,0.247
02/02/2017,15:20:36,0.245
02/02/2017,15:20:37,0.236
02/02/2017,15:20:38,0.241
02/02/2017,15:20:39,0.238
02/02/2017,15:20:40,0.230
02/02/2017,15:20:41,0.220
02/02/2017,15:20:42,0.218
02/02/2017,15:20:43,0.217
02/02/2017,15:20:44,0.222
02/02/2017,15:20:45,0.215
02/02/2017,15:20:46,0.205
02/02/2017,15:20:47,0.196
02/02/2017,15:20:48,0.197
02/02/2017,15:20:49,0.196
02/02/2017,15:20:50,0.192
02/02/2017,15:20:51,0.187
02/02/2017,15:20:52,0.184
02/02/2017,15:20:53,0.185
